y_true,y_score
0.0,0.16356939
0.0,0.16338152
0.0,0.17723899
0.0,0.16520278
0.0,0.16103567
0.0,0.17754087
0.0,0.14595453
0.0,0.109932765
0.0,0.14989933
0.0,0.12930289
0.0,0.15212032
0.0,0.16653648
0.0,0.26052922
0.0,0.20603359
0.0,0.17002913
0.0,0.16015014
0.0,0.15337045
0.0,0.14601554
0.0,0.16626284
0.0,0.15184473
0.0,0.15039364
0.0,0.15305005
0.0,0.14742962
0.0,0.16123396
0.0,0.15541363
0.0,0.14338543
0.0,0.14788432
0.0,0.1622663
0.0,0.1456647
0.0,0.13989589
0.0,0.1255778
0.0,0.1140759
0.0,0.12940831
0.0,0.12523846
0.0,0.14076237
0.0,0.11121806
0.0,0.12898202
0.0,0.13841783
0.0,0.14520498
0.0,0.12890425
0.0,0.15077972
0.0,0.13985702
0.0,0.16209096
0.0,0.15052573
0.0,0.14596869
0.0,0.15676992
0.0,0.15029618
0.0,0.15300837
0.0,0.12736781
0.0,0.12359852
0.0,0.117738314
0.0,0.13279197
0.0,0.14261505
0.0,0.14307323
0.0,0.1669576
0.0,0.16836298
0.0,0.17090398
0.0,0.17497063
0.0,0.19444565
0.0,0.20735283
0.0,0.22488576
0.0,0.2056846
0.0,0.18203421
0.0,0.17634147
0.0,0.17187555
0.0,0.16430025
0.0,0.16750701
0.0,0.16097336
0.0,0.16919096
0.0,0.17845951
0.0,0.17808029
0.0,0.17768154
0.0,0.17923905
0.0,0.19045407
0.0,0.1612678
0.0,0.16327444
0.0,0.16058296
0.0,0.15886517
0.0,0.17803735
0.0,0.17216665
0.0,0.16470325
0.0,0.1408906
0.0,0.15296116
0.0,0.14207052
0.0,0.14513308
0.0,0.16546047
0.0,0.15538114
0.0,0.17818266
0.0,0.1900504
0.0,0.22243194
0.0,0.34058437
0.0,0.3164132
0.0,0.23885068
0.0,0.23251778
0.0,0.2572471
0.0,0.23301731
0.0,0.22569971
0.0,0.18639238
0.0,0.19335194
0.0,0.18540084
0.0,0.21797606
0.0,0.19387704
0.0,0.22393206
0.0,0.22750396
1.0,0.23873845
1.0,0.1887177
1.0,0.22668505
1.0,0.19621283
1.0,0.18792023
1.0,0.16923349
1.0,0.23398732
1.0,0.24677163
1.0,0.20827582
1.0,0.29719374
0.0,0.16810031
0.0,0.15801288
0.0,0.15200695
0.0,0.15147077
0.0,0.15412135
0.0,0.15348203
0.0,0.16341037
0.0,0.1773808
0.0,0.16666138
0.0,0.15359333
0.0,0.14727707
0.0,0.1545625
0.0,0.16396064
0.0,0.16442561
0.0,0.18047957
0.0,0.15038821
0.0,0.16703549
0.0,0.1634709
0.0,0.15300709
0.0,0.15033196
0.0,0.14764875
0.0,0.13961671
0.0,0.13142116
0.0,0.13188687
0.0,0.12932745
0.0,0.12700455
0.0,0.12936687
0.0,0.12309761
0.0,0.121218145
0.0,0.11375667
0.0,0.11475225
0.0,0.11615123
0.0,0.12178085
0.0,0.14111215
0.0,0.11999837
0.0,0.15109524
0.0,0.15081
0.0,0.13054708
0.0,0.13041702
0.0,0.14088838
0.0,0.1428603
0.0,0.16755643
0.0,0.16972768
0.0,0.15826309
0.0,0.1734879
0.0,0.19711931
0.0,0.19563392
0.0,0.18439016
0.0,0.17802875
0.0,0.17908
0.0,0.1947382
0.0,0.19518478
0.0,0.1967714
0.0,0.19844332
0.0,0.16636582
0.0,0.12186453
0.0,0.12062564
0.0,0.11626073
0.0,0.15115744
0.0,0.13624717
0.0,0.14775637
0.0,0.15062506
0.0,0.13607803
0.0,0.1422553
0.0,0.14580603
0.0,0.1450786
0.0,0.13902569
0.0,0.1309815
0.0,0.14112033
0.0,0.14383484
0.0,0.14577885
0.0,0.13635308
0.0,0.14793177
0.0,0.14398311
0.0,0.14429338
0.0,0.13827886
0.0,0.14888656
0.0,0.14508285
0.0,0.15112711
0.0,0.13155171
0.0,0.14271685
0.0,0.14536008
0.0,0.14397548
0.0,0.13971758
0.0,0.1421891
0.0,0.14478193
0.0,0.13051037
0.0,0.14624332
0.0,0.14218457
0.0,0.12574829
0.0,0.1290426
0.0,0.13189739
0.0,0.13218497
0.0,0.14483356
0.0,0.14929777
0.0,0.1578871
0.0,0.2297769
0.0,0.17359135
0.0,0.16602854
0.0,0.16913353
0.0,0.18494481
0.0,0.16694091
0.0,0.17523856
0.0,0.13743845
0.0,0.13890472
0.0,0.1336673
0.0,0.12773198
0.0,0.12925875
0.0,0.13288666
0.0,0.13162987
0.0,0.12811631
0.0,0.13203014
0.0,0.1271204
0.0,0.120984845
0.0,0.114387296
0.0,0.12231611
0.0,0.11975665
0.0,0.12450926
0.0,0.115880504
0.0,0.11992239
0.0,0.118645325
0.0,0.120031476
0.0,0.11933875
0.0,0.11814664
0.0,0.10864979
0.0,0.11721104
0.0,0.12272026
0.0,0.116285354
0.0,0.10596915
0.0,0.11794174
0.0,0.1070311
0.0,0.11553721
0.0,0.1073816
0.0,0.20088916
0.0,0.14787239
0.0,0.13908038
0.0,0.1362653
0.0,0.15877697
0.0,0.16306922
0.0,0.16191691
0.0,0.16812037
0.0,0.1753996
0.0,0.17709406
0.0,0.17231962
0.0,0.17727055
0.0,0.17990358
0.0,0.18381405
0.0,0.16360828
0.0,0.16706645
0.0,0.18264687
0.0,0.18186273
0.0,0.16912782
0.0,0.16583444
0.0,0.1584887
0.0,0.14232029
0.0,0.1783656
0.0,0.16587174
0.0,0.17936732
0.0,0.22427027
0.0,0.1926873
0.0,0.17309417
0.0,0.21130148
0.0,0.21214074
0.0,0.18590972
0.0,0.1659346
0.0,0.1760495
0.0,0.15386191
0.0,0.17477295
0.0,0.17482516
0.0,0.18031482
0.0,0.16822699
0.0,0.15039697
0.0,0.12902635
0.0,0.11315137
0.0,0.11736907
0.0,0.121351026
0.0,0.13675588
0.0,0.14551963
0.0,0.15933354
0.0,0.15364745
0.0,0.16002227
0.0,0.14563699
0.0,0.1434668
0.0,0.13386472
0.0,0.12299945
0.0,0.1315634
0.0,0.14040236
0.0,0.13572748
0.0,0.13514096
0.0,0.13603468
0.0,0.14399056
0.0,0.14817384
0.0,0.15083224
0.0,0.16095993
0.0,0.1470129
0.0,0.16859457
0.0,0.1668899
0.0,0.17961597
0.0,0.17564166
0.0,0.17502972
0.0,0.15418193
0.0,0.1686325
0.0,0.17268205
0.0,0.17744431
0.0,0.17104463
0.0,0.15996641
0.0,0.18926837
0.0,0.19486143
0.0,0.18218991
0.0,0.2025604
0.0,0.20023997
0.0,0.19687068
0.0,0.18210329
0.0,0.1952701
0.0,0.19819374
0.0,0.18105969
0.0,0.202746
0.0,0.20585978
0.0,0.20297226
0.0,0.20697969
0.0,0.20892504
0.0,0.219647
0.0,0.2184431
0.0,0.20897518
0.0,0.19135936
0.0,0.18038371
0.0,0.17907092
0.0,0.18457057
0.0,0.1760244
0.0,0.17657095
0.0,0.16177848
0.0,0.18297645
0.0,0.17675933
0.0,0.18455008
0.0,0.17832829
0.0,0.17781967
0.0,0.16749403
0.0,0.14949127
0.0,0.13366002
0.0,0.13434847
0.0,0.11929066
0.0,0.1268422
0.0,0.11996568
0.0,0.1598895
0.0,0.22051565
0.0,0.22226466
0.0,0.22536495
0.0,0.2281353
0.0,0.24263386
0.0,0.2502106
0.0,0.25514916
0.0,0.17584036
0.0,0.17567138
0.0,0.17642824
0.0,0.1611293
0.0,0.15629488
0.0,0.1583118
0.0,0.1622892
0.0,0.16436036
0.0,0.15603834
0.0,0.17823595
0.0,0.17145833
0.0,0.17260234
0.0,0.1587747
0.0,0.16254702
0.0,0.1469861
0.0,0.15163098
0.0,0.14422658
0.0,0.14058962
0.0,0.12955561
0.0,0.1318526
0.0,0.12647472
0.0,0.13078274
0.0,0.13444003
0.0,0.13663751
0.0,0.13486055
0.0,0.13808544
0.0,0.147159
0.0,0.13559431
0.0,0.13653806
0.0,0.13064362
0.0,0.1324255
0.0,0.1387904
0.0,0.13335559
0.0,0.14258125
0.0,0.1318654
0.0,0.13605009
0.0,0.1308835
0.0,0.13091503
0.0,0.13635728
0.0,0.14507417
0.0,0.13541746
0.0,0.13948324
0.0,0.1277005
0.0,0.13897769
0.0,0.13168098
0.0,0.14094408
0.0,0.14311998
0.0,0.14895794
0.0,0.16944435
0.0,0.1866561
0.0,0.17103033
0.0,0.16937321
0.0,0.21498862
0.0,0.19413543
0.0,0.19434531
0.0,0.19552912
0.0,0.17662372
0.0,0.16029333
0.0,0.16642395
0.0,0.1623862
0.0,0.16296871
0.0,0.17248176
0.0,0.15700229
0.0,0.1512567
0.0,0.16331959
0.0,0.16435346
0.0,0.15728717
0.0,0.14126572
0.0,0.16440988
0.0,0.16008775
0.0,0.16554058
0.0,0.14325394
0.0,0.14870685
0.0,0.17269875
0.0,0.15131007
0.0,0.14947242
0.0,0.14617525
0.0,0.16720761
0.0,0.14419334
0.0,0.14131254
0.0,0.14929521
0.0,0.15138634
0.0,0.14198637
0.0,0.1410037
0.0,0.13257112
0.0,0.13808782
0.0,0.13706952
0.0,0.15140282
0.0,0.13406467
0.0,0.14185736
0.0,0.14987133
0.0,0.1614904
0.0,0.15055893
0.0,0.14503206
0.0,0.15246189
0.0,0.15908615
0.0,0.18530916
0.0,0.17412291
0.0,0.14327659
0.0,0.13537101
0.0,0.12179562
0.0,0.14595379
0.0,0.1874418
0.0,0.1654287
0.0,0.14437051
0.0,0.12287757
0.0,0.11767106
0.0,0.11784343
0.0,0.13610294
0.0,0.12870969
0.0,0.13115038
0.0,0.12721771
0.0,0.1244025
0.0,0.121641695
0.0,0.1252629
0.0,0.12898572
0.0,0.15190175
0.0,0.14448981
0.0,0.13900365
0.0,0.14583477
0.0,0.13345006
0.0,0.14543054
0.0,0.13086961
0.0,0.14363797
0.0,0.14125542
0.0,0.13239321
0.0,0.12499574
0.0,0.1358923
0.0,0.12623152
0.0,0.1327957
0.0,0.1245566
0.0,0.13486944
0.0,0.13271168
0.0,0.13777478
0.0,0.12875499
0.0,0.1481993
0.0,0.13965139
0.0,0.13707153
0.0,0.15755305
0.0,0.15569298
0.0,0.16373217
0.0,0.1724555
0.0,0.1579276
0.0,0.16083662
0.0,0.15399554
0.0,0.18068929
0.0,0.16976376
0.0,0.17325224
0.0,0.15511613
0.0,0.16577609
0.0,0.15220068
0.0,0.14492555
0.0,0.13149174
0.0,0.13673751
0.0,0.13929227
0.0,0.14076462
0.0,0.14660145
0.0,0.13634083
0.0,0.13630205
0.0,0.14115964
0.0,0.14361615
0.0,0.16686803
0.0,0.14096828
0.0,0.12755276
0.0,0.13539627
0.0,0.14059964
0.0,0.14129409
0.0,0.14003325
0.0,0.14011906
0.0,0.13225351
0.0,0.1165836
0.0,0.12464951
0.0,0.13292508
0.0,0.13092543
0.0,0.13092576
0.0,0.14292401
0.0,0.14179537
0.0,0.1322368
0.0,0.13919967
0.0,0.13596724
1.0,0.18027262
1.0,0.17010191
1.0,0.17224455
1.0,0.15180548
1.0,0.1954204
1.0,0.2071702
1.0,0.1645892
1.0,0.1638995
0.0,0.16813996
0.0,0.13475168
0.0,0.12701605
0.0,0.11379989
0.0,0.11536347
0.0,0.11311971
0.0,0.10640923
0.0,0.10909903
0.0,0.10821822
0.0,0.09986031
0.0,0.10588742
0.0,0.1137822
0.0,0.12407724
0.0,0.116675235
0.0,0.121358864
0.0,0.13080448
0.0,0.12260618
0.0,0.11140716
0.0,0.11708931
0.0,0.12114857
0.0,0.10491649
0.0,0.12882024
0.0,0.124784544
0.0,0.17874166
0.0,0.15383565
0.0,0.15921412
0.0,0.14743493
0.0,0.149468
0.0,0.16210166
0.0,0.14904593
0.0,0.17287035
0.0,0.15722832
0.0,0.15591393
0.0,0.13931789
0.0,0.1333978
0.0,0.14238158
0.0,0.14239815
0.0,0.14594027
0.0,0.16880554
0.0,0.16235332
0.0,0.15611552
0.0,0.16701302
0.0,0.14875884
0.0,0.16308509
0.0,0.2264073
0.0,0.1313541
0.0,0.12594771
0.0,0.17037505
0.0,0.16398966
0.0,0.15498249
0.0,0.16542247
0.0,0.16444907
0.0,0.14798728
0.0,0.1517068
0.0,0.17308915
0.0,0.18211192
0.0,0.19549066
0.0,0.19967069
0.0,0.20548235
0.0,0.20983216
0.0,0.20344348
0.0,0.22486727
0.0,0.18075852
0.0,0.16565338
0.0,0.15838665
0.0,0.16581307
0.0,0.1656895
0.0,0.1771942
0.0,0.16275135
0.0,0.17044362
0.0,0.15365312
0.0,0.1637847
0.0,0.14017543
0.0,0.1730328
0.0,0.16672568
0.0,0.15735798
0.0,0.16753314
0.0,0.16440527
0.0,0.18467854
0.0,0.16567487
0.0,0.16557324
0.0,0.17113435
0.0,0.16979799
0.0,0.17055291
0.0,0.16442366
0.0,0.19609395
0.0,0.17236106
0.0,0.1648869
0.0,0.16069478
0.0,0.17336042
0.0,0.17307344
0.0,0.17219591
0.0,0.18784302
0.0,0.16071115
0.0,0.17663856
0.0,0.17863573
0.0,0.18457894
0.0,0.20005953
0.0,0.18804483
0.0,0.19437878
0.0,0.20600468
0.0,0.17911892
0.0,0.20572399
0.0,0.20066038
0.0,0.20006974
0.0,0.18281554
0.0,0.21063952
0.0,0.21116531
0.0,0.20523953
1.0,0.20440532
1.0,0.23510489
1.0,0.24918021
1.0,0.2672615
1.0,0.25194624
1.0,0.28495502
1.0,0.30562147
1.0,0.28716135
1.0,0.26385722
1.0,0.31136835
0.0,0.17123841
0.0,0.12955235
0.0,0.11845621
0.0,0.12595962
0.0,0.123118095
0.0,0.122679986
0.0,0.12292101
0.0,0.12286277
0.0,0.11297992
0.0,0.10674733
0.0,0.103884116
0.0,0.10490489
0.0,0.112477526
0.0,0.10926302
0.0,0.10671227
0.0,0.107574776
0.0,0.10599708
0.0,0.106954515
0.0,0.10594399
0.0,0.10989664
0.0,0.104167126
0.0,0.119691454
0.0,0.10430618
0.0,0.110538036
0.0,0.11985148
0.0,0.1579555
0.0,0.11970282
0.0,0.14814472
0.0,0.15242895
0.0,0.15151142
0.0,0.16259943
0.0,0.15634239
0.0,0.1688051
0.0,0.17380783
0.0,0.16762292
0.0,0.14045788
0.0,0.14627959
0.0,0.13854827
0.0,0.15819722
0.0,0.15866122
0.0,0.1515595
0.0,0.14944257
0.0,0.15017183
0.0,0.15169096
0.0,0.15716885
0.0,0.14644183
0.0,0.15078302
0.0,0.1412579
0.0,0.14393303
0.0,0.1407074
0.0,0.1633554
0.0,0.15591316
0.0,0.13400364
0.0,0.1344377
0.0,0.13000467
0.0,0.13778274
0.0,0.15222934
0.0,0.14391297
0.0,0.13253401
0.0,0.12850928
0.0,0.13145086
0.0,0.13211432
0.0,0.17074493
0.0,0.17348531
0.0,0.15557759
0.0,0.15548123
0.0,0.19831033
0.0,0.20145926
0.0,0.18628964
0.0,0.22030152
0.0,0.18751517
0.0,0.2206033
0.0,0.17770016
0.0,0.18833345
0.0,0.19753401
0.0,0.20527819
0.0,0.17327826
0.0,0.20948394
0.0,0.19526802
0.0,0.22627954
0.0,0.20746413
0.0,0.20856446
0.0,0.21116175
0.0,0.17840467
0.0,0.19354366
0.0,0.22359711
0.0,0.20781308
0.0,0.21139798
0.0,0.2028184
0.0,0.183043
0.0,0.19090597
0.0,0.18448523
0.0,0.20200616
0.0,0.18193568
0.0,0.18220906
0.0,0.19676846
0.0,0.1641103
0.0,0.19335535
0.0,0.14431207
0.0,0.14075322
0.0,0.18284874
0.0,0.19567342
0.0,0.2186827
0.0,0.17598441
0.0,0.14879307
0.0,0.17649332
0.0,0.18341275
0.0,0.18932392
0.0,0.1706487
0.0,0.18199956
0.0,0.1897091
0.0,0.1793337
0.0,0.14633006
0.0,0.15867984
0.0,0.14712793
0.0,0.15232554
0.0,0.15890883
0.0,0.16012593
0.0,0.15334287
0.0,0.17385134
0.0,0.18910944
0.0,0.19818944
0.0,0.20291354
0.0,0.20013465
0.0,0.15134808
0.0,0.18497169
0.0,0.17772801
0.0,0.14619899
0.0,0.15313897
0.0,0.1241346
0.0,0.13066363
0.0,0.13783863
0.0,0.14472118
0.0,0.13815033
0.0,0.14102247
0.0,0.15065563
0.0,0.15616667
0.0,0.22545929
0.0,0.21222372
0.0,0.18457402
0.0,0.17948726
0.0,0.18129633
0.0,0.18008329
0.0,0.16477992
0.0,0.21345763
0.0,0.16582702
0.0,0.15621156
0.0,0.14119314
0.0,0.14626984
0.0,0.14053471
0.0,0.13740766
0.0,0.14928247
0.0,0.14465079
0.0,0.13836554
0.0,0.12968363
0.0,0.13658428
0.0,0.13743888
0.0,0.14839396
0.0,0.13260342
0.0,0.13800845
0.0,0.13938229
0.0,0.13541049
0.0,0.14100842
0.0,0.15581892
0.0,0.13902782
0.0,0.16986099
0.0,0.14649035
0.0,0.15314515
0.0,0.14573437
0.0,0.14827326
0.0,0.13591745
0.0,0.15064293
0.0,0.14257723
0.0,0.15229629
0.0,0.15231551
0.0,0.15608317
0.0,0.16967785
0.0,0.16210584
0.0,0.1600322
0.0,0.202091
0.0,0.15270376
0.0,0.15892568
0.0,0.18324625
0.0,0.18988194
0.0,0.17271051
0.0,0.17316845
0.0,0.1683352
0.0,0.15647145
0.0,0.1872613
0.0,0.16120008
0.0,0.12614812
0.0,0.11328921
0.0,0.11477737
0.0,0.12310601
0.0,0.11402394
0.0,0.12598372
0.0,0.12349265
0.0,0.13017067
0.0,0.12513918
0.0,0.13070121
0.0,0.13087419
0.0,0.12807019
0.0,0.11780016
0.0,0.122565925
0.0,0.12765208
0.0,0.1323725
0.0,0.13859706
0.0,0.14385355
0.0,0.14734966
0.0,0.14000121
0.0,0.13629855
0.0,0.12947066
0.0,0.13521181
0.0,0.12722696
0.0,0.12514909
0.0,0.13049847
0.0,0.12879036
0.0,0.12967883
0.0,0.1203435
0.0,0.13768563
0.0,0.14398082
0.0,0.13656414
0.0,0.12958635
0.0,0.14048578
0.0,0.18566865
0.0,0.16289942
0.0,0.21784079
0.0,0.22066171
0.0,0.23106022
0.0,0.22365025
0.0,0.23530726
0.0,0.23372659
0.0,0.21510385
0.0,0.18336385
0.0,0.19658162
0.0,0.19427851
0.0,0.19931416
0.0,0.20071568
0.0,0.20265311
0.0,0.19730651
0.0,0.20049204
0.0,0.20538129
0.0,0.20108804
0.0,0.20231304
0.0,0.20024954
0.0,0.21232104
0.0,0.19298764
0.0,0.19329302
0.0,0.19608852
0.0,0.22126248
0.0,0.19843052
0.0,0.19516186
0.0,0.19525479
0.0,0.19424307
0.0,0.19285227
0.0,0.19212973
0.0,0.1985638
0.0,0.20507337
0.0,0.19612196
0.0,0.19363943
0.0,0.19963628
0.0,0.18911584
0.0,0.21493141
0.0,0.20614795
0.0,0.20238522
0.0,0.25176105
0.0,0.20714368
0.0,0.22532357
0.0,0.21589902
0.0,0.22703414
0.0,0.2365878
0.0,0.2374473
0.0,0.23672312
0.0,0.24624877
0.0,0.24722748
0.0,0.24370815
0.0,0.2561038
0.0,0.2659791
0.0,0.25759113
0.0,0.26717743
0.0,0.2838126
0.0,0.30608314
0.0,0.15872021
0.0,0.17936042
0.0,0.19282188
0.0,0.19073197
0.0,0.19605055
0.0,0.19694553
0.0,0.17993218
0.0,0.19112647
0.0,0.18320742
0.0,0.16541332
0.0,0.14195362
0.0,0.15725023
0.0,0.158061
0.0,0.15821268
0.0,0.1566269
0.0,0.16114897
0.0,0.15940379
0.0,0.16241564
0.0,0.15510628
0.0,0.16203044
0.0,0.18040459
0.0,0.16995516
0.0,0.18146475
0.0,0.19539778
0.0,0.19192666
0.0,0.18547873
0.0,0.19158356
0.0,0.1616248
0.0,0.15702483
0.0,0.15215757
0.0,0.17791986
0.0,0.14490834
0.0,0.14635769
0.0,0.15672694
0.0,0.15589166
0.0,0.15377317
0.0,0.16797723
0.0,0.15134828
0.0,0.15045007
0.0,0.15904431
0.0,0.15097654
0.0,0.16990148
0.0,0.14792551
0.0,0.15185072
0.0,0.14578322
0.0,0.14472704
0.0,0.15241943
0.0,0.15280095
0.0,0.14209533
0.0,0.1456862
0.0,0.1494883
0.0,0.14887848
0.0,0.14722629
0.0,0.15314604
0.0,0.15434068
0.0,0.15317087
0.0,0.16232775
0.0,0.156387
0.0,0.1540891
0.0,0.16236334
0.0,0.17391473
0.0,0.16165708
0.0,0.17295846
0.0,0.1522823
0.0,0.17468706
0.0,0.15722981
0.0,0.15291236
0.0,0.14590175
0.0,0.14697051
0.0,0.15417054
0.0,0.17049947
0.0,0.15018955
0.0,0.16342668
0.0,0.146962
0.0,0.14292951
0.0,0.1326698
0.0,0.13602279
0.0,0.14554079
0.0,0.1396037
0.0,0.1362893
0.0,0.13451403
0.0,0.16193151
0.0,0.13957456
0.0,0.16711444
0.0,0.16519926
0.0,0.17064005
0.0,0.1518542
0.0,0.16673851
0.0,0.17023098
0.0,0.15299033
0.0,0.15505357
0.0,0.13208705
0.0,0.16008002
0.0,0.13926898
0.0,0.14022864
0.0,0.13641265
0.0,0.14076397
0.0,0.13615991
0.0,0.1397091
0.0,0.14058636
0.0,0.13479495
0.0,0.14632958
0.0,0.14477453
0.0,0.13620284
0.0,0.13407634
0.0,0.13973743
0.0,0.13878617
0.0,0.14429712
0.0,0.13909145
0.0,0.1409763
0.0,0.13449089
0.0,0.13318454
0.0,0.1343148
0.0,0.13504878
0.0,0.13633749
0.0,0.13835093
0.0,0.1337193
0.0,0.13656987
0.0,0.13915312
0.0,0.1320604
0.0,0.14070445
0.0,0.13313678
0.0,0.1337406
0.0,0.1379502
0.0,0.14133248
0.0,0.13972135
0.0,0.1534209
0.0,0.15312211
0.0,0.15696473
0.0,0.16385643
0.0,0.1601064
0.0,0.15850419
0.0,0.16137397
0.0,0.1773462
0.0,0.18045704
0.0,0.1824899
0.0,0.19076532
0.0,0.18023957
0.0,0.20749727
0.0,0.20847408
0.0,0.16816078
0.0,0.16966182
0.0,0.14589691
0.0,0.14463645
0.0,0.1472512
0.0,0.16085733
0.0,0.13910404
0.0,0.15490255
0.0,0.13486247
0.0,0.15363717
0.0,0.12442922
0.0,0.14635155
0.0,0.15169649
0.0,0.13677083
0.0,0.11989723
0.0,0.13037015
0.0,0.1290012
0.0,0.13019234
0.0,0.12805018
0.0,0.1275715
0.0,0.12975237
0.0,0.117014855
0.0,0.11813688
0.0,0.118330486
0.0,0.11546378
0.0,0.11650515
0.0,0.12099963
0.0,0.115764566
0.0,0.11661337
0.0,0.1161393
0.0,0.12527893
0.0,0.12558132
0.0,0.12679559
0.0,0.1266844
0.0,0.12589695
0.0,0.17447755
0.0,0.20244394
0.0,0.14978583
0.0,0.14112498
0.0,0.14185879
0.0,0.13961624
0.0,0.14427839
0.0,0.1452913
0.0,0.14073761
0.0,0.13376668
0.0,0.12492253
0.0,0.11712319
0.0,0.11353381
0.0,0.11758959
0.0,0.120869465
0.0,0.11804993
0.0,0.12758635
0.0,0.12836613
0.0,0.13141096
0.0,0.13439535
0.0,0.14028388
0.0,0.1436354
0.0,0.14436996
0.0,0.14329126
0.0,0.1455867
0.0,0.13243127
0.0,0.14072645
0.0,0.13429897
0.0,0.133614
0.0,0.13597037
0.0,0.13016021
0.0,0.13272521
0.0,0.13400048
0.0,0.14094855
0.0,0.121358596
0.0,0.1328532
0.0,0.13149068
0.0,0.14139901
0.0,0.12190587
0.0,0.12839375
0.0,0.12553401
0.0,0.17844813
0.0,0.14901188
0.0,0.16454484
0.0,0.17639916
0.0,0.18066466
0.0,0.16335838
0.0,0.16724299
0.0,0.17039688
0.0,0.15533502
0.0,0.14305885
0.0,0.14095175
0.0,0.1415959
0.0,0.1585912
0.0,0.14241396
0.0,0.1542119
0.0,0.15218951
0.0,0.16532597
0.0,0.13544483
0.0,0.15598917
0.0,0.1544092
0.0,0.17539038
0.0,0.17835353
0.0,0.17902066
0.0,0.18421146
0.0,0.16566618
0.0,0.16266005
0.0,0.1777436
0.0,0.18880369
0.0,0.16646212
0.0,0.1365817
0.0,0.14118288
0.0,0.14220804
0.0,0.13223515
0.0,0.14748588
0.0,0.15027079
0.0,0.15277039
0.0,0.13676737
0.0,0.14105476
0.0,0.15296571
0.0,0.14868148
0.0,0.15225002
0.0,0.14634733
0.0,0.14524627
0.0,0.14191073
0.0,0.14559442
0.0,0.14069483
0.0,0.14473566
0.0,0.124867834
0.0,0.13962884
0.0,0.13548356
0.0,0.13456117
0.0,0.122810304
0.0,0.13812219
0.0,0.1397983
0.0,0.12726219
0.0,0.1400577
0.0,0.14723343
0.0,0.1495891
0.0,0.15436879
0.0,0.13541548
0.0,0.1648086
0.0,0.17087618
0.0,0.15176065
0.0,0.14313875
0.0,0.14877044
0.0,0.14014074
0.0,0.15672116
0.0,0.1618103
0.0,0.16351768
0.0,0.18043649
0.0,0.18782787
0.0,0.15309252
0.0,0.17065641
0.0,0.17609407
0.0,0.1745879
0.0,0.15877025
0.0,0.15310991
0.0,0.14912188
0.0,0.14823638
0.0,0.20626804
0.0,0.18919288
0.0,0.18290119
0.0,0.17541686
0.0,0.1591694
0.0,0.14442615
0.0,0.1318893
0.0,0.12995487
0.0,0.1258857
0.0,0.123868726
0.0,0.12668943
0.0,0.123212576
0.0,0.12071704
0.0,0.118342705
0.0,0.12164542
0.0,0.115616195
0.0,0.1179883
0.0,0.1062543
0.0,0.10806374
0.0,0.12437792
0.0,0.1270387
0.0,0.15618214
0.0,0.13096453
0.0,0.13559864
0.0,0.12856793
0.0,0.17190346
0.0,0.1731812
0.0,0.18757258
0.0,0.19628501
0.0,0.1974901
0.0,0.20020598
0.0,0.20105037
0.0,0.18509899
0.0,0.17439792
0.0,0.17999895
0.0,0.14816481
0.0,0.1431813
0.0,0.14186706
0.0,0.14375806
0.0,0.14512953
0.0,0.17022328
0.0,0.1851061
0.0,0.18111509
0.0,0.20461291
0.0,0.18585128
0.0,0.18428431
0.0,0.19441979
0.0,0.19443268
0.0,0.15921468
0.0,0.14328502
0.0,0.14238197
0.0,0.13508144
0.0,0.14393218
0.0,0.16703658
0.0,0.19642691
0.0,0.19293149
0.0,0.17426679
0.0,0.1730205
0.0,0.1653037
0.0,0.15000746
0.0,0.17947075
0.0,0.16529468
0.0,0.17892055
0.0,0.16049145
0.0,0.16232492
0.0,0.17275856
0.0,0.2022428
0.0,0.20486061
0.0,0.19739135
0.0,0.20415989
0.0,0.21576251
0.0,0.19640915
0.0,0.20962556
0.0,0.21068685
0.0,0.20396456
0.0,0.16351552
0.0,0.16282327
0.0,0.16477226
0.0,0.15005696
0.0,0.14198385
0.0,0.17056051
0.0,0.16463478
0.0,0.17149542
0.0,0.15375638
0.0,0.15514395
0.0,0.1546707
0.0,0.14519511
0.0,0.1469889
0.0,0.15019137
0.0,0.14650959
0.0,0.13639863
0.0,0.16824394
0.0,0.15207955
0.0,0.15162387
0.0,0.14618097
0.0,0.14038947
0.0,0.13379207
0.0,0.1346324
0.0,0.13184515
0.0,0.1658831
0.0,0.16653053
0.0,0.18273637
0.0,0.1781453
0.0,0.17554145
0.0,0.19194739
0.0,0.18695328
0.0,0.19526559
0.0,0.15987678
0.0,0.16844335
0.0,0.1467418
0.0,0.15609457
0.0,0.14555272
0.0,0.17370301
0.0,0.16484584
0.0,0.15493973
0.0,0.13650084
0.0,0.1412903
0.0,0.13277835
0.0,0.14330249
0.0,0.15318747
0.0,0.15196423
0.0,0.15670519
0.0,0.14593022
0.0,0.14828306
0.0,0.16556129
0.0,0.15656905
0.0,0.12365909
0.0,0.14280936
0.0,0.14605916
0.0,0.14301406
0.0,0.14971673
0.0,0.13366947
0.0,0.14266957
0.0,0.1407353
0.0,0.13179137
0.0,0.1686311
0.0,0.15110588
0.0,0.20844494
0.0,0.21812297
0.0,0.19080989
0.0,0.17758
0.0,0.18066455
0.0,0.1957283
0.0,0.1691755
0.0,0.15918519
0.0,0.15123156
0.0,0.11275093
0.0,0.14546807
0.0,0.13833642
0.0,0.14517955
0.0,0.16282912
